0-496: pg mediated inhibition with nc[15][]=0
497-993: pg mediated inhibition with nc[15][]=1
994-1490: gc mediated inhibition 

pg mediated inhibition with nc[15][]=0 
run_ 764 /parameters.hoc:light1_peak_rate = 260
run_ 765 /parameters.hoc:breath_peak_rate = 460
run_ 765 /parameters.hoc:light1_peak_rate = 280
run_ 766 /parameters.hoc:breath_peak_rate = 460
run_ 766 /parameters.hoc:light1_peak_rate = 300
run_ 767 /parameters.hoc:breath_peak_rate = 460
run_ 767 /parameters.hoc:light1_peak_rate = 320
run_ 768 /parameters.hoc:breath_peak_rate = 460
run_ 768 /parameters.hoc:light1_peak_rate = 340
run_ 769 /parameters.hoc:breath_peak_rate = 460
run_ 769 /parameters.hoc:light1_peak_rate = 360
run_ 770 /parameters.hoc:breath_peak_rate = 460
run_ 770 /parameters.hoc:light1_peak_rate = 380
run_ 771 /parameters.hoc:breath_peak_rate = 460
run_ 771 /parameters.hoc:light1_peak_rate = 400
run_ 772 /parameters.hoc:breath_peak_rate = 460
run_ 772 /parameters.hoc:light1_peak_rate = 420
run_ 773 /parameters.hoc:breath_peak_rate = 460
run_ 773 /parameters.hoc:light1_peak_rate = 440
run_ 774 /parameters.hoc:breath_peak_rate = 480
run_ 774 /parameters.hoc:light1_peak_rate = 0
run_ 775 /parameters.hoc:breath_peak_rate = 480
run_ 775 /parameters.hoc:light1_peak_rate = 20
run_ 776 /parameters.hoc:breath_peak_rate = 480
run_ 776 /parameters.hoc:light1_peak_rate = 40
run_ 777 /parameters.hoc:breath_peak_rate = 480
run_ 777 /parameters.hoc:light1_peak_rate = 60
run_ 778 /parameters.hoc:breath_peak_rate = 480
run_ 778 /parameters.hoc:light1_peak_rate = 80
run_ 779 /parameters.hoc:breath_peak_rate = 480
run_ 779 /parameters.hoc:light1_peak_rate = 100
run_ 780 /parameters.hoc:breath_peak_rate = 480
run_ 780 /parameters.hoc:light1_peak_rate = 120
run_ 781 /parameters.hoc:breath_peak_rate = 480
run_ 781 /parameters.hoc:light1_peak_rate = 140
run_ 782 /parameters.hoc:breath_peak_rate = 480
run_ 782 /parameters.hoc:light1_peak_rate = 160
run_ 783 /parameters.hoc:breath_peak_rate = 480
run_ 783 /parameters.hoc:light1_peak_rate = 180
run_ 784 /parameters.hoc:breath_peak_rate = 480
run_ 784 /parameters.hoc:light1_peak_rate = 200
run_ 785 /parameters.hoc:breath_peak_rate = 480
run_ 785 /parameters.hoc:light1_peak_rate = 220
run_ 786 /parameters.hoc:breath_peak_rate = 480
run_ 786 /parameters.hoc:light1_peak_rate = 240
run_ 787 /parameters.hoc:breath_peak_rate = 480
run_ 787 /parameters.hoc:light1_peak_rate = 260
run_ 788 /parameters.hoc:breath_peak_rate = 480
run_ 788 /parameters.hoc:light1_peak_rate = 280
run_ 789 /parameters.hoc:breath_peak_rate = 480
run_ 789 /parameters.hoc:light1_peak_rate = 300
run_ 790 /parameters.hoc:breath_peak_rate = 480
run_ 790 /parameters.hoc:light1_peak_rate = 320
run_ 791 /parameters.hoc:breath_peak_rate = 480
run_ 791 /parameters.hoc:light1_peak_rate = 340
run_ 792 /parameters.hoc:breath_peak_rate = 480
run_ 792 /parameters.hoc:light1_peak_rate = 360
run_ 793 /parameters.hoc:breath_peak_rate = 480
run_ 793 /parameters.hoc:light1_peak_rate = 380
run_ 794 /parameters.hoc:breath_peak_rate = 480
run_ 794 /parameters.hoc:light1_peak_rate = 400
run_ 795 /parameters.hoc:breath_peak_rate = 480
run_ 795 /parameters.hoc:light1_peak_rate = 420
run_ 796 /parameters.hoc:breath_peak_rate = 480
run_ 796 /parameters.hoc:light1_peak_rate = 440
run_ 797 /parameters.hoc:breath_peak_rate = 480
run_ 797 /parameters.hoc:light1_peak_rate = 460
run_ 798 /parameters.hoc:breath_peak_rate = 500
run_ 798 /parameters.hoc:light1_peak_rate = 0
run_ 799 /parameters.hoc:breath_peak_rate = 500
run_ 799 /parameters.hoc:light1_peak_rate = 20
run_ 800 /parameters.hoc:breath_peak_rate = 500
run_ 800 /parameters.hoc:light1_peak_rate = 40
run_ 801 /parameters.hoc:breath_peak_rate = 500
run_ 801 /parameters.hoc:light1_peak_rate = 60
run_ 802 /parameters.hoc:breath_peak_rate = 500
run_ 802 /parameters.hoc:light1_peak_rate = 80
run_ 803 /parameters.hoc:breath_peak_rate = 500
run_ 803 /parameters.hoc:light1_peak_rate = 100
run_ 804 /parameters.hoc:breath_peak_rate = 500
run_ 804 /parameters.hoc:light1_peak_rate = 120
run_ 805 /parameters.hoc:breath_peak_rate = 500
run_ 805 /parameters.hoc:light1_peak_rate = 140
run_ 806 /parameters.hoc:breath_peak_rate = 500
run_ 806 /parameters.hoc:light1_peak_rate = 160
run_ 807 /parameters.hoc:breath_peak_rate = 500
run_ 807 /parameters.hoc:light1_peak_rate = 180
run_ 808 /parameters.hoc:breath_peak_rate = 500
run_ 808 /parameters.hoc:light1_peak_rate = 200
run_ 809 /parameters.hoc:breath_peak_rate = 500
run_ 809 /parameters.hoc:light1_peak_rate = 220
run_ 810 /parameters.hoc:breath_peak_rate = 500
run_ 810 /parameters.hoc:light1_peak_rate = 240
run_ 811 /parameters.hoc:breath_peak_rate = 500
run_ 811 /parameters.hoc:light1_peak_rate = 260
run_ 812 /parameters.hoc:breath_peak_rate = 500
run_ 812 /parameters.hoc:light1_peak_rate = 280
run_ 813 /parameters.hoc:breath_peak_rate = 500
run_ 813 /parameters.hoc:light1_peak_rate = 300
run_ 814 /parameters.hoc:breath_peak_rate = 500
run_ 814 /parameters.hoc:light1_peak_rate = 320
run_ 815 /parameters.hoc:breath_peak_rate = 500
run_ 815 /parameters.hoc:light1_peak_rate = 340
run_ 816 /parameters.hoc:breath_peak_rate = 500
run_ 816 /parameters.hoc:light1_peak_rate = 360
run_ 817 /parameters.hoc:breath_peak_rate = 500
run_ 817 /parameters.hoc:light1_peak_rate = 380
run_ 818 /parameters.hoc:breath_peak_rate = 500
run_ 818 /parameters.hoc:light1_peak_rate = 400
run_ 819 /parameters.hoc:breath_peak_rate = 500
run_ 819 /parameters.hoc:light1_peak_rate = 420
run_ 820 /parameters.hoc:breath_peak_rate = 500
run_ 820 /parameters.hoc:light1_peak_rate = 440
run_ 821 /parameters.hoc:breath_peak_rate = 500
run_ 821 /parameters.hoc:light1_peak_rate = 460
run_ 822 /parameters.hoc:breath_peak_rate = 500
run_ 822 /parameters.hoc:light1_peak_rate = 480
run_ 823 /parameters.hoc:breath_peak_rate = 520
run_ 823 /parameters.hoc:light1_peak_rate = 0
run_ 824 /parameters.hoc:breath_peak_rate = 520
run_ 824 /parameters.hoc:light1_peak_rate = 20
run_ 825 /parameters.hoc:breath_peak_rate = 520
run_ 825 /parameters.hoc:light1_peak_rate = 40
run_ 826 /parameters.hoc:breath_peak_rate = 520
run_ 826 /parameters.hoc:light1_peak_rate = 60
run_ 827 /parameters.hoc:breath_peak_rate = 520
run_ 827 /parameters.hoc:light1_peak_rate = 80
run_ 828 /parameters.hoc:breath_peak_rate = 520
run_ 828 /parameters.hoc:light1_peak_rate = 100
run_ 829 /parameters.hoc:breath_peak_rate = 520
run_ 829 /parameters.hoc:light1_peak_rate = 120
run_ 830 /parameters.hoc:breath_peak_rate = 520
run_ 830 /parameters.hoc:light1_peak_rate = 140
run_ 831 /parameters.hoc:breath_peak_rate = 520
run_ 831 /parameters.hoc:light1_peak_rate = 160
run_ 832 /parameters.hoc:breath_peak_rate = 520
run_ 832 /parameters.hoc:light1_peak_rate = 180
run_ 833 /parameters.hoc:breath_peak_rate = 520
run_ 833 /parameters.hoc:light1_peak_rate = 200
run_ 834 /parameters.hoc:breath_peak_rate = 520
run_ 834 /parameters.hoc:light1_peak_rate = 220
run_ 835 /parameters.hoc:breath_peak_rate = 520
run_ 835 /parameters.hoc:light1_peak_rate = 240
run_ 836 /parameters.hoc:breath_peak_rate = 520
run_ 836 /parameters.hoc:light1_peak_rate = 260
run_ 837 /parameters.hoc:breath_peak_rate = 520
run_ 837 /parameters.hoc:light1_peak_rate = 280
run_ 838 /parameters.hoc:breath_peak_rate = 520
run_ 838 /parameters.hoc:light1_peak_rate = 300
run_ 839 /parameters.hoc:breath_peak_rate = 520
run_ 839 /parameters.hoc:light1_peak_rate = 320
run_ 840 /parameters.hoc:breath_peak_rate = 520
run_ 840 /parameters.hoc:light1_peak_rate = 340
run_ 841 /parameters.hoc:breath_peak_rate = 520
run_ 841 /parameters.hoc:light1_peak_rate = 360
run_ 842 /parameters.hoc:breath_peak_rate = 520
run_ 842 /parameters.hoc:light1_peak_rate = 380
run_ 843 /parameters.hoc:breath_peak_rate = 520
run_ 843 /parameters.hoc:light1_peak_rate = 400
run_ 844 /parameters.hoc:breath_peak_rate = 520
run_ 844 /parameters.hoc:light1_peak_rate = 420
run_ 845 /parameters.hoc:breath_peak_rate = 520
run_ 845 /parameters.hoc:light1_peak_rate = 440
run_ 846 /parameters.hoc:breath_peak_rate = 520
run_ 846 /parameters.hoc:light1_peak_rate = 460
run_ 847 /parameters.hoc:breath_peak_rate = 520
run_ 847 /parameters.hoc:light1_peak_rate = 480
run_ 848 /parameters.hoc:breath_peak_rate = 520
run_ 848 /parameters.hoc:light1_peak_rate = 500
run_ 849 /parameters.hoc:breath_peak_rate = 540
run_ 849 /parameters.hoc:light1_peak_rate = 0
run_ 850 /parameters.hoc:breath_peak_rate = 540
run_ 850 /parameters.hoc:light1_peak_rate = 20
run_ 851 /parameters.hoc:breath_peak_rate = 540
run_ 851 /parameters.hoc:light1_peak_rate = 40
run_ 852 /parameters.hoc:breath_peak_rate = 540
run_ 852 /parameters.hoc:light1_peak_rate = 60
run_ 853 /parameters.hoc:breath_peak_rate = 540
run_ 853 /parameters.hoc:light1_peak_rate = 80
run_ 854 /parameters.hoc:breath_peak_rate = 540
run_ 854 /parameters.hoc:light1_peak_rate = 100
run_ 855 /parameters.hoc:breath_peak_rate = 540
run_ 855 /parameters.hoc:light1_peak_rate = 120
run_ 856 /parameters.hoc:breath_peak_rate = 540
run_ 856 /parameters.hoc:light1_peak_rate = 140
run_ 857 /parameters.hoc:breath_peak_rate = 540
run_ 857 /parameters.hoc:light1_peak_rate = 160
run_ 858 /parameters.hoc:breath_peak_rate = 540
run_ 858 /parameters.hoc:light1_peak_rate = 180
run_ 859 /parameters.hoc:breath_peak_rate = 540
run_ 859 /parameters.hoc:light1_peak_rate = 200
run_ 860 /parameters.hoc:breath_peak_rate = 540
run_ 860 /parameters.hoc:light1_peak_rate = 220
run_ 861 /parameters.hoc:breath_peak_rate = 540
run_ 861 /parameters.hoc:light1_peak_rate = 240
run_ 862 /parameters.hoc:breath_peak_rate = 540
run_ 862 /parameters.hoc:light1_peak_rate = 260
run_ 863 /parameters.hoc:breath_peak_rate = 540
run_ 863 /parameters.hoc:light1_peak_rate = 280
run_ 864 /parameters.hoc:breath_peak_rate = 540
run_ 864 /parameters.hoc:light1_peak_rate = 300
run_ 865 /parameters.hoc:breath_peak_rate = 540
run_ 865 /parameters.hoc:light1_peak_rate = 320
run_ 866 /parameters.hoc:breath_peak_rate = 540
run_ 866 /parameters.hoc:light1_peak_rate = 340
run_ 867 /parameters.hoc:breath_peak_rate = 540
run_ 867 /parameters.hoc:light1_peak_rate = 360
run_ 868 /parameters.hoc:breath_peak_rate = 540
run_ 868 /parameters.hoc:light1_peak_rate = 380
run_ 869 /parameters.hoc:breath_peak_rate = 540
run_ 869 /parameters.hoc:light1_peak_rate = 400
run_ 870 /parameters.hoc:breath_peak_rate = 540
run_ 870 /parameters.hoc:light1_peak_rate = 420
run_ 871 /parameters.hoc:breath_peak_rate = 540
run_ 871 /parameters.hoc:light1_peak_rate = 440
run_ 872 /parameters.hoc:breath_peak_rate = 540
run_ 872 /parameters.hoc:light1_peak_rate = 460
run_ 873 /parameters.hoc:breath_peak_rate = 540
run_ 873 /parameters.hoc:light1_peak_rate = 480
run_ 874 /parameters.hoc:breath_peak_rate = 540
run_ 874 /parameters.hoc:light1_peak_rate = 500
run_ 875 /parameters.hoc:breath_peak_rate = 540
run_ 875 /parameters.hoc:light1_peak_rate = 520
run_ 876 /parameters.hoc:breath_peak_rate = 560
run_ 876 /parameters.hoc:light1_peak_rate = 0
run_ 877 /parameters.hoc:breath_peak_rate = 560
run_ 877 /parameters.hoc:light1_peak_rate = 20
run_ 878 /parameters.hoc:breath_peak_rate = 560
run_ 878 /parameters.hoc:light1_peak_rate = 40
run_ 879 /parameters.hoc:breath_peak_rate = 560
run_ 879 /parameters.hoc:light1_peak_rate = 60
run_ 880 /parameters.hoc:breath_peak_rate = 560
run_ 880 /parameters.hoc:light1_peak_rate = 80
run_ 881 /parameters.hoc:breath_peak_rate = 560
run_ 881 /parameters.hoc:light1_peak_rate = 100
run_ 882 /parameters.hoc:breath_peak_rate = 560
run_ 882 /parameters.hoc:light1_peak_rate = 120
run_ 883 /parameters.hoc:breath_peak_rate = 560
run_ 883 /parameters.hoc:light1_peak_rate = 140
run_ 884 /parameters.hoc:breath_peak_rate = 560
run_ 884 /parameters.hoc:light1_peak_rate = 160
run_ 885 /parameters.hoc:breath_peak_rate = 560
run_ 885 /parameters.hoc:light1_peak_rate = 180
run_ 886 /parameters.hoc:breath_peak_rate = 560
run_ 886 /parameters.hoc:light1_peak_rate = 200
run_ 887 /parameters.hoc:breath_peak_rate = 560
run_ 887 /parameters.hoc:light1_peak_rate = 220
run_ 888 /parameters.hoc:breath_peak_rate = 560
run_ 888 /parameters.hoc:light1_peak_rate = 240
run_ 889 /parameters.hoc:breath_peak_rate = 560
run_ 889 /parameters.hoc:light1_peak_rate = 260
run_ 890 /parameters.hoc:breath_peak_rate = 560
run_ 890 /parameters.hoc:light1_peak_rate = 280
run_ 891 /parameters.hoc:breath_peak_rate = 560
run_ 891 /parameters.hoc:light1_peak_rate = 300
run_ 892 /parameters.hoc:breath_peak_rate = 560
run_ 892 /parameters.hoc:light1_peak_rate = 320
run_ 893 /parameters.hoc:breath_peak_rate = 560
run_ 893 /parameters.hoc:light1_peak_rate = 340
run_ 894 /parameters.hoc:breath_peak_rate = 560
run_ 894 /parameters.hoc:light1_peak_rate = 360
run_ 895 /parameters.hoc:breath_peak_rate = 560
run_ 895 /parameters.hoc:light1_peak_rate = 380
run_ 896 /parameters.hoc:breath_peak_rate = 560
run_ 896 /parameters.hoc:light1_peak_rate = 400
run_ 897 /parameters.hoc:breath_peak_rate = 560
run_ 897 /parameters.hoc:light1_peak_rate = 420
run_ 898 /parameters.hoc:breath_peak_rate = 560
run_ 898 /parameters.hoc:light1_peak_rate = 440
run_ 899 /parameters.hoc:breath_peak_rate = 560
run_ 899 /parameters.hoc:light1_peak_rate = 460
run_ 900 /parameters.hoc:breath_peak_rate = 560
run_ 900 /parameters.hoc:light1_peak_rate = 480
run_ 901 /parameters.hoc:breath_peak_rate = 560
run_ 901 /parameters.hoc:light1_peak_rate = 500
run_ 902 /parameters.hoc:breath_peak_rate = 560
run_ 902 /parameters.hoc:light1_peak_rate = 520
run_ 903 /parameters.hoc:breath_peak_rate = 560
run_ 903 /parameters.hoc:light1_peak_rate = 540
run_ 904 /parameters.hoc:breath_peak_rate = 580
run_ 904 /parameters.hoc:light1_peak_rate = 0
run_ 905 /parameters.hoc:breath_peak_rate = 580
run_ 905 /parameters.hoc:light1_peak_rate = 20
run_ 906 /parameters.hoc:breath_peak_rate = 580
run_ 906 /parameters.hoc:light1_peak_rate = 40
run_ 907 /parameters.hoc:breath_peak_rate = 580
run_ 907 /parameters.hoc:light1_peak_rate = 60
run_ 908 /parameters.hoc:breath_peak_rate = 580
run_ 908 /parameters.hoc:light1_peak_rate = 80
run_ 909 /parameters.hoc:breath_peak_rate = 580
run_ 909 /parameters.hoc:light1_peak_rate = 100
run_ 910 /parameters.hoc:breath_peak_rate = 580
run_ 910 /parameters.hoc:light1_peak_rate = 120
run_ 911 /parameters.hoc:breath_peak_rate = 580
run_ 911 /parameters.hoc:light1_peak_rate = 140
run_ 912 /parameters.hoc:breath_peak_rate = 580
run_ 912 /parameters.hoc:light1_peak_rate = 160
run_ 913 /parameters.hoc:breath_peak_rate = 580
run_ 913 /parameters.hoc:light1_peak_rate = 180
run_ 914 /parameters.hoc:breath_peak_rate = 580
run_ 914 /parameters.hoc:light1_peak_rate = 200
run_ 915 /parameters.hoc:breath_peak_rate = 580
run_ 915 /parameters.hoc:light1_peak_rate = 220
run_ 916 /parameters.hoc:breath_peak_rate = 580
run_ 916 /parameters.hoc:light1_peak_rate = 240
run_ 917 /parameters.hoc:breath_peak_rate = 580
run_ 917 /parameters.hoc:light1_peak_rate = 260
run_ 918 /parameters.hoc:breath_peak_rate = 580
run_ 918 /parameters.hoc:light1_peak_rate = 280
run_ 919 /parameters.hoc:breath_peak_rate = 580
run_ 919 /parameters.hoc:light1_peak_rate = 300
run_ 920 /parameters.hoc:breath_peak_rate = 580
run_ 920 /parameters.hoc:light1_peak_rate = 320
run_ 921 /parameters.hoc:breath_peak_rate = 580
run_ 921 /parameters.hoc:light1_peak_rate = 340
run_ 922 /parameters.hoc:breath_peak_rate = 580
run_ 922 /parameters.hoc:light1_peak_rate = 360
run_ 923 /parameters.hoc:breath_peak_rate = 580
run_ 923 /parameters.hoc:light1_peak_rate = 380
run_ 924 /parameters.hoc:breath_peak_rate = 580
run_ 924 /parameters.hoc:light1_peak_rate = 400
run_ 925 /parameters.hoc:breath_peak_rate = 580
run_ 925 /parameters.hoc:light1_peak_rate = 420
run_ 926 /parameters.hoc:breath_peak_rate = 580
run_ 926 /parameters.hoc:light1_peak_rate = 440
run_ 927 /parameters.hoc:breath_peak_rate = 580
run_ 927 /parameters.hoc:light1_peak_rate = 460
run_ 928 /parameters.hoc:breath_peak_rate = 580
run_ 928 /parameters.hoc:light1_peak_rate = 480
run_ 929 /parameters.hoc:breath_peak_rate = 580
run_ 929 /parameters.hoc:light1_peak_rate = 500
run_ 930 /parameters.hoc:breath_peak_rate = 580
run_ 930 /parameters.hoc:light1_peak_rate = 520
run_ 931 /parameters.hoc:breath_peak_rate = 580
run_ 931 /parameters.hoc:light1_peak_rate = 540
run_ 932 /parameters.hoc:breath_peak_rate = 580
run_ 932 /parameters.hoc:light1_peak_rate = 560
run_ 933 /parameters.hoc:breath_peak_rate = 600
run_ 933 /parameters.hoc:light1_peak_rate = 0
run_ 934 /parameters.hoc:breath_peak_rate = 600
run_ 934 /parameters.hoc:light1_peak_rate = 20
run_ 935 /parameters.hoc:breath_peak_rate = 600
run_ 935 /parameters.hoc:light1_peak_rate = 40
run_ 936 /parameters.hoc:breath_peak_rate = 600
run_ 936 /parameters.hoc:light1_peak_rate = 60
run_ 937 /parameters.hoc:breath_peak_rate = 600
run_ 937 /parameters.hoc:light1_peak_rate = 80
run_ 938 /parameters.hoc:breath_peak_rate = 600
run_ 938 /parameters.hoc:light1_peak_rate = 100
run_ 939 /parameters.hoc:breath_peak_rate = 600
run_ 939 /parameters.hoc:light1_peak_rate = 120
run_ 940 /parameters.hoc:breath_peak_rate = 600
run_ 940 /parameters.hoc:light1_peak_rate = 140
run_ 941 /parameters.hoc:breath_peak_rate = 600
run_ 941 /parameters.hoc:light1_peak_rate = 160
run_ 942 /parameters.hoc:breath_peak_rate = 600
run_ 942 /parameters.hoc:light1_peak_rate = 180
run_ 943 /parameters.hoc:breath_peak_rate = 600
run_ 943 /parameters.hoc:light1_peak_rate = 200
run_ 944 /parameters.hoc:breath_peak_rate = 600
run_ 944 /parameters.hoc:light1_peak_rate = 220
run_ 945 /parameters.hoc:breath_peak_rate = 600
run_ 945 /parameters.hoc:light1_peak_rate = 240
run_ 946 /parameters.hoc:breath_peak_rate = 600
run_ 946 /parameters.hoc:light1_peak_rate = 260
run_ 947 /parameters.hoc:breath_peak_rate = 600
run_ 947 /parameters.hoc:light1_peak_rate = 280
run_ 948 /parameters.hoc:breath_peak_rate = 600
run_ 948 /parameters.hoc:light1_peak_rate = 300
run_ 949 /parameters.hoc:breath_peak_rate = 600
run_ 949 /parameters.hoc:light1_peak_rate = 320
run_ 950 /parameters.hoc:breath_peak_rate = 600
run_ 950 /parameters.hoc:light1_peak_rate = 340
run_ 951 /parameters.hoc:breath_peak_rate = 600
run_ 951 /parameters.hoc:light1_peak_rate = 360
run_ 952 /parameters.hoc:breath_peak_rate = 600
run_ 952 /parameters.hoc:light1_peak_rate = 380
run_ 953 /parameters.hoc:breath_peak_rate = 600
run_ 953 /parameters.hoc:light1_peak_rate = 400
run_ 954 /parameters.hoc:breath_peak_rate = 600
run_ 954 /parameters.hoc:light1_peak_rate = 420
run_ 955 /parameters.hoc:breath_peak_rate = 600
run_ 955 /parameters.hoc:light1_peak_rate = 440
run_ 956 /parameters.hoc:breath_peak_rate = 600
run_ 956 /parameters.hoc:light1_peak_rate = 460
run_ 957 /parameters.hoc:breath_peak_rate = 600
run_ 957 /parameters.hoc:light1_peak_rate = 480
run_ 958 /parameters.hoc:breath_peak_rate = 600
run_ 958 /parameters.hoc:light1_peak_rate = 500
run_ 959 /parameters.hoc:breath_peak_rate = 600
run_ 959 /parameters.hoc:light1_peak_rate = 520
run_ 960 /parameters.hoc:breath_peak_rate = 600
run_ 960 /parameters.hoc:light1_peak_rate = 540
run_ 961 /parameters.hoc:breath_peak_rate = 600
run_ 961 /parameters.hoc:light1_peak_rate = 560
run_ 962 /parameters.hoc:breath_peak_rate = 600
run_ 962 /parameters.hoc:light1_peak_rate = 580
run_ 963 /parameters.hoc:breath_peak_rate = 620
run_ 963 /parameters.hoc:light1_peak_rate = 0
run_ 964 /parameters.hoc:breath_peak_rate = 620
run_ 964 /parameters.hoc:light1_peak_rate = 20
run_ 965 /parameters.hoc:breath_peak_rate = 620
run_ 965 /parameters.hoc:light1_peak_rate = 40
run_ 966 /parameters.hoc:breath_peak_rate = 620
run_ 966 /parameters.hoc:light1_peak_rate = 60
run_ 967 /parameters.hoc:breath_peak_rate = 620
run_ 967 /parameters.hoc:light1_peak_rate = 80
run_ 968 /parameters.hoc:breath_peak_rate = 620
run_ 968 /parameters.hoc:light1_peak_rate = 100
run_ 969 /parameters.hoc:breath_peak_rate = 620
run_ 969 /parameters.hoc:light1_peak_rate = 120
run_ 970 /parameters.hoc:breath_peak_rate = 620
run_ 970 /parameters.hoc:light1_peak_rate = 140
run_ 971 /parameters.hoc:breath_peak_rate = 620
run_ 971 /parameters.hoc:light1_peak_rate = 160
run_ 972 /parameters.hoc:breath_peak_rate = 620
run_ 972 /parameters.hoc:light1_peak_rate = 180
run_ 973 /parameters.hoc:breath_peak_rate = 620
run_ 973 /parameters.hoc:light1_peak_rate = 200
run_ 974 /parameters.hoc:breath_peak_rate = 620
run_ 974 /parameters.hoc:light1_peak_rate = 220
run_ 975 /parameters.hoc:breath_peak_rate = 620
run_ 975 /parameters.hoc:light1_peak_rate = 240
run_ 976 /parameters.hoc:breath_peak_rate = 620
run_ 976 /parameters.hoc:light1_peak_rate = 260
run_ 977 /parameters.hoc:breath_peak_rate = 620
run_ 977 /parameters.hoc:light1_peak_rate = 280
run_ 978 /parameters.hoc:breath_peak_rate = 620
run_ 978 /parameters.hoc:light1_peak_rate = 300
run_ 979 /parameters.hoc:breath_peak_rate = 620
run_ 979 /parameters.hoc:light1_peak_rate = 320
run_ 980 /parameters.hoc:breath_peak_rate = 620
run_ 980 /parameters.hoc:light1_peak_rate = 340
run_ 981 /parameters.hoc:breath_peak_rate = 620
run_ 981 /parameters.hoc:light1_peak_rate = 360
run_ 982 /parameters.hoc:breath_peak_rate = 620
run_ 982 /parameters.hoc:light1_peak_rate = 380
run_ 983 /parameters.hoc:breath_peak_rate = 620
run_ 983 /parameters.hoc:light1_peak_rate = 400
run_ 984 /parameters.hoc:breath_peak_rate = 620
run_ 984 /parameters.hoc:light1_peak_rate = 420
run_ 985 /parameters.hoc:breath_peak_rate = 620
run_ 985 /parameters.hoc:light1_peak_rate = 440
run_ 986 /parameters.hoc:breath_peak_rate = 620
run_ 986 /parameters.hoc:light1_peak_rate = 460
run_ 987 /parameters.hoc:breath_peak_rate = 620
run_ 987 /parameters.hoc:light1_peak_rate = 480
run_ 988 /parameters.hoc:breath_peak_rate = 620
run_ 988 /parameters.hoc:light1_peak_rate = 500
run_ 989 /parameters.hoc:breath_peak_rate = 620
run_ 989 /parameters.hoc:light1_peak_rate = 520
run_ 990 /parameters.hoc:breath_peak_rate = 620
run_ 990 /parameters.hoc:light1_peak_rate = 540
run_ 991 /parameters.hoc:breath_peak_rate = 620
run_ 991 /parameters.hoc:light1_peak_rate = 560
run_ 992 /parameters.hoc:breath_peak_rate = 620
run_ 992 /parameters.hoc:light1_peak_rate = 580
run_ 993 /parameters.hoc:breath_peak_rate = 620
run_ 993 /parameters.hoc:light1_peak_rate = 600

gc mediated inhibition
run_ 994 /parameters.hoc:breath_peak_rate = 0
run_ 994 /parameters.hoc:light1_peak_rate = 0
run_ 995 /parameters.hoc:breath_peak_rate = 20
run_ 995 /parameters.hoc:light1_peak_rate = 0
run_ 996 /parameters.hoc:breath_peak_rate = 40
run_ 996 /parameters.hoc:light1_peak_rate = 0
run_ 997 /parameters.hoc:breath_peak_rate = 40
run_ 997 /parameters.hoc:light1_peak_rate = 20
run_ 998 /parameters.hoc:breath_peak_rate = 60
run_ 998 /parameters.hoc:light1_peak_rate = 0
run_ 999 /parameters.hoc:breath_peak_rate = 60
run_ 999 /parameters.hoc:light1_peak_rate = 20
run_ 1000 /parameters.hoc:breath_peak_rate = 60
run_ 1000 /parameters.hoc:light1_peak_rate = 40
run_ 1001 /parameters.hoc:breath_peak_rate = 80
run_ 1001 /parameters.hoc:light1_peak_rate = 0
run_ 1002 /parameters.hoc:breath_peak_rate = 80
run_ 1002 /parameters.hoc:light1_peak_rate = 20
run_ 1003 /parameters.hoc:breath_peak_rate = 80
run_ 1003 /parameters.hoc:light1_peak_rate = 40
run_ 1004 /parameters.hoc:breath_peak_rate = 80
run_ 1004 /parameters.hoc:light1_peak_rate = 60
run_ 1005 /parameters.hoc:breath_peak_rate = 100
run_ 1005 /parameters.hoc:light1_peak_rate = 0
run_ 1006 /parameters.hoc:breath_peak_rate = 100
run_ 1006 /parameters.hoc:light1_peak_rate = 20
run_ 1007 /parameters.hoc:breath_peak_rate = 100
run_ 1007 /parameters.hoc:light1_peak_rate = 40
run_ 1008 /parameters.hoc:breath_peak_rate = 100
run_ 1008 /parameters.hoc:light1_peak_rate = 60
run_ 1009 /parameters.hoc:breath_peak_rate = 100
run_ 1009 /parameters.hoc:light1_peak_rate = 80
run_ 1010 /parameters.hoc:breath_peak_rate = 120
run_ 1010 /parameters.hoc:light1_peak_rate = 0
run_ 1011 /parameters.hoc:breath_peak_rate = 120
run_ 1011 /parameters.hoc:light1_peak_rate = 20
run_ 1012 /parameters.hoc:breath_peak_rate = 120
run_ 1012 /parameters.hoc:light1_peak_rate = 40
run_ 1013 /parameters.hoc:breath_peak_rate = 120
run_ 1013 /parameters.hoc:light1_peak_rate = 60
run_ 1014 /parameters.hoc:breath_peak_rate = 120
run_ 1014 /parameters.hoc:light1_peak_rate = 80
run_ 1015 /parameters.hoc:breath_peak_rate = 120
run_ 1015 /parameters.hoc:light1_peak_rate = 100
run_ 1016 /parameters.hoc:breath_peak_rate = 140
run_ 1016 /parameters.hoc:light1_peak_rate = 0
run_ 1017 /parameters.hoc:breath_peak_rate = 140
run_ 1017 /parameters.hoc:light1_peak_rate = 20
run_ 1018 /parameters.hoc:breath_peak_rate = 140
run_ 1018 /parameters.hoc:light1_peak_rate = 40
run_ 1019 /parameters.hoc:breath_peak_rate = 140
run_ 1019 /parameters.hoc:light1_peak_rate = 60
run_ 1020 /parameters.hoc:breath_peak_rate = 140
run_ 1020 /parameters.hoc:light1_peak_rate = 80
